0.01087,0.028302,0.0087719,0.026316,0.02381,0.18889,0.27174,0.35965,0.44118,0.6625,0.80682,0.67593,0.44915,0.17925,0.030612,0.028302,0.010204,0.010204,0.0096154,0.0071429,0.010417,0.033333,0.011364,0.0075758,0.053191,0.091837,0.025862,0.010638,0.01,0.009434,0.010204,0.034091,0.027273,0.048077,0.030612,0.15179,0.28182,0.62037,0.59821,0.78125,0.775,0.6875,0.41,0.21,0.33036,0.20213,0.076271,0.04386,0.01087,0.0081967,0.0086207,0.0096154,0.030612,0.028302,0.027273,0.0079365,0.061404,0.011111,0.067308,0.011905,0.0090909,0.0087719,0.0086207,0.0098039,0.028302,0.031915,0.071429,0.21875,0.37755,0.61765,0.75455,0.72807,0.62766,0.42727,0.19767,0.10784,0.052083,0.03,0.0087719,0.010638,0.010417,0.0098039,0.03125,0.11224,0.15,0.14912,0.19091,0.13,0.19388,0.096491,0.0098039,0.066038,0.0090909,0.027778,0.033333,0.0079365
0.076087,0.04717,0.04386,0.096491,0.055556,0.055556,0.11957,0.28947,0.77451,0.8125,0.35227,0.12037,0.025424,0.04717,0.091837,0.04717,0.091837,0.05102,0.028846,0.12143,0.010417,0.011111,0.056818,0.05303,0.053191,0.05102,0.043103,0.095745,0.07,0.066038,0.030612,0.10227,0.081818,0.028846,0.071429,0.026786,0.081818,0.064815,0.24107,0.48958,0.875,0.77679,0.71,0.23,0.080357,0.031915,0.059322,0.061404,0.076087,0.10656,0.025862,0.048077,0.030612,0.066038,0.027273,0.10317,0.026316,0.033333,0.048077,0.035714,0.045455,0.04386,0.077586,0.04902,0.066038,0.074468,0.11224,0.03125,0.091837,0.068627,0.11818,0.18421,0.24468,0.39091,0.56977,0.5,0.63542,0.59,0.28947,0.26596,0.23958,0.14706,0.052083,0.030612,0.09,0.061404,0.1,0.07,0.071429,0.026316,0.14706,0.12264,0.045455,0.13889,0.077778,0.11905
0.010638,0.039474,0.015152,0.038462,0.16667,0.26923,0.20968,0.22414,0.43939,0.67073,0.86364,0.72619,0.41892,0.23611,0.064103,0.015152,0.013158,0.014706,0.016129,0.016129,0.018519,0.016667,0.013889,0.071429,0.10606,0.071429,0.0375,0.016129,0.034884,0.017857,0.012195,0.010204,0.040541,0.015152,0.13235,0.18293,0.36538,0.48529,0.66176,0.85526,0.83929,0.72857,0.57955,0.37179,0.30882,0.12857,0.046875,0.1087,0.0625,0.019231,0.016129,0.039474,0.016129,0.0125,0.014286,0.089286,0.041667,0.05814,0.10976,0.091837,0.013514,0.014286,0.013889,0.0125,0.015152,0.014286,0.1129,0.14516,0.35526,0.54878,0.83333,0.75532,0.75641,0.35,0.36905,0.12222,0.0625,0.039474,0.015152,0.018519,0.069444,0.012821,0.013889,0.040541,0.013514,0.10938,0.15854,0.17857,0.1129,0.075758,0.0375,0.10227,0.015625,0.055556,0.034884,0.014286
0.09375,0.025424,0.072581,0.13636,0.070313,0.072581,0.069231,0.24667,0.73077,0.71311,0.43443,0.090164,0.15455,0.090164,0.071429,0.096491,0.066038,0.16154,0.065217,0.025,0.01875,0.085938,0.058333,0.076087,0.072581,0.04386,0.07,0.025424,0.08871,0.090164,0.070313,0.05102,0.066038,0.060811,0.039683,0.02381,0.097015,0.025,0.29365,0.725,0.7,0.825,0.60185,0.27966,0.15574,0.049296,0.058333,0.080357,0.0076923,0.039683,0.058333,0.042373,0.044643,0.044643,0.025424,0.055556,0.07377,0.061404,0.0090909,0.039683,0.041667,0.045455,0.077586,0.042373,0.054688,0.0078125,0.1,0.080882,0.12879,0.13077,0.07971,0.20652,0.20161,0.41129,0.54464,0.60909,0.58772,0.49107,0.33636,0.25,0.16197,0.19841,0.069231,0.10156,0.072581,0.0080645,0.069231,0.07971,0.055556,0.07377,0.11207,0.10377,0.078947,0.070313,0.15833,0.045455
