Machine Module,N9343C,CN06050179
+4.956521739e+03,-7.748257446e+01,
+5.000000000e+03,-7.385780334e+01,
+5.043478261e+03,-7.810823059e+01,
+5.086956522e+03,-7.747488403e+01,
+5.130434783e+03,-8.560845947e+01,
+5.173913043e+03,-7.458932495e+01,
+5.217391304e+03,-7.944726563e+01,
+5.260869565e+03,-8.087615967e+01,
+5.304347826e+03,-7.843147278e+01,
+5.347826087e+03,-8.015849304e+01,
+5.391304348e+03,-8.041638184e+01,
+5.434782609e+03,-8.022747803e+01,
+5.478260870e+03,-8.069110107e+01,
+5.521739130e+03,-7.848397827e+01,
+5.565217391e+03,-8.452339172e+01,
+5.608695652e+03,-8.211082458e+01,
+5.652173913e+03,-7.809318542e+01,
+5.695652174e+03,-7.518931580e+01,
+5.739130435e+03,-7.615037537e+01,
+5.782608696e+03,-8.201911926e+01,
+5.826086957e+03,-7.996844482e+01,
+5.869565217e+03,-7.830709839e+01,
+5.913043478e+03,-7.836058044e+01,
+5.956521739e+03,-8.236758423e+01,
+6.000000000e+03,-7.791336060e+01,
+6.043478261e+03,-8.006556702e+01,
+6.086956522e+03,-7.640000916e+01,
+6.130434783e+03,-8.505194092e+01,
+6.173913043e+03,-7.904962158e+01,
+6.217391304e+03,-8.230502319e+01,
+6.260869565e+03,-7.915605164e+01,
+6.304347826e+03,-8.336108398e+01,
+6.347826087e+03,-8.157009888e+01,
+6.391304348e+03,-8.325486755e+01,
+6.434782609e+03,-7.673097229e+01,
+6.478260870e+03,-7.885897827e+01,
+6.521739130e+03,-8.199183655e+01,
+6.565217391e+03,-7.644667053e+01,
+6.608695652e+03,-8.253160095e+01,
+6.652173913e+03,-8.417691040e+01,
+6.695652174e+03,-7.971443176e+01,
+6.739130435e+03,-8.007960510e+01,
+6.782608696e+03,-8.069282532e+01,
+6.826086957e+03,-7.953280640e+01,
+6.869565217e+03,-8.252099609e+01,
+6.913043478e+03,-8.155967712e+01,
+6.956521739e+03,-8.423715210e+01,
+7.000000000e+03,-8.055981445e+01,
+7.043478261e+03,-7.912437439e+01,
+7.086956522e+03,-8.029251099e+01,
+7.130434783e+03,-8.297698975e+01,
+7.173913043e+03,-8.510098267e+01,
+7.217391304e+03,-7.897830200e+01,
+7.260869565e+03,-8.696371460e+01,
+7.304347826e+03,-7.678042603e+01,
+7.347826087e+03,-8.328636169e+01,
+7.391304348e+03,-7.998966980e+01,
+7.434782609e+03,-8.231033325e+01,
+7.478260870e+03,-8.041658020e+01,
+7.521739130e+03,-8.267939758e+01,
+7.565217391e+03,-7.843257141e+01,
+7.608695652e+03,-7.891584778e+01,
+7.652173913e+03,-8.546212769e+01,
+7.695652174e+03,-8.635707092e+01,
+7.739130435e+03,-8.292668152e+01,
+7.782608696e+03,-8.001683044e+01,
+7.826086957e+03,-8.444528198e+01,
+7.869565217e+03,-8.129106140e+01,
+7.913043478e+03,-7.930766296e+01,
+7.956521739e+03,-8.628541565e+01,
+8.000000000e+03,-8.434339905e+01,
+8.043478261e+03,-8.221029663e+01,
+8.086956522e+03,-8.076815796e+01,
+8.130434783e+03,-8.157623291e+01,
+8.173913043e+03,-8.314183044e+01,
+8.217391304e+03,-8.316691589e+01,
+8.260869565e+03,-8.075170898e+01,
+8.304347826e+03,-8.627734375e+01,
+8.347826087e+03,-8.639849854e+01,
+8.391304348e+03,-8.693795776e+01,
+8.434782609e+03,-8.089395142e+01,
+8.478260870e+03,-8.252735901e+01,
+8.521739130e+03,-8.190984344e+01,
+8.565217391e+03,-7.893270111e+01,
+8.608695652e+03,-8.147418976e+01,
+8.652173913e+03,-8.497181702e+01,
+8.695652174e+03,-8.590345764e+01,
+8.739130435e+03,-8.171852112e+01,
+8.782608696e+03,-8.029777527e+01,
+8.826086957e+03,-8.037722015e+01,
+8.869565217e+03,-8.246962738e+01,
+8.913043478e+03,-8.409637451e+01,
+8.956521739e+03,-8.622219849e+01,
+9.000000000e+03,-8.285321045e+01,
+9.043478261e+03,-8.561190033e+01,
+9.086956522e+03,-8.291828156e+01,
+9.130434783e+03,-8.194682312e+01,
+9.173913043e+03,-8.664577484e+01,
+9.217391304e+03,-8.006734467e+01,
+9.260869565e+03,-8.069461823e+01,
+9.304347826e+03,-8.143248749e+01,
+9.347826087e+03,-8.291969299e+01,
+9.391304348e+03,-8.196109772e+01,
+9.434782609e+03,-7.949479675e+01,
+9.478260870e+03,-8.483549500e+01,
+9.521739130e+03,-8.594283295e+01,
+9.565217391e+03,-8.011879730e+01,
+9.608695652e+03,-8.239370728e+01,
+9.652173913e+03,-7.945197296e+01,
+9.695652174e+03,-7.936560822e+01,
+9.739130435e+03,-8.169390106e+01,
+9.782608696e+03,-8.108303070e+01,
+9.826086957e+03,-8.256967163e+01,
+9.869565217e+03,-8.181413269e+01,
+9.913043478e+03,-8.374212646e+01,
+9.956521739e+03,-8.792525482e+01,
+1.000000000e+04,-8.426727295e+01,
+1.004347826e+04,-8.174701691e+01,
+1.008695652e+04,-8.287502289e+01,
+1.013043478e+04,-8.469617462e+01,
+1.017391304e+04,-7.977987671e+01,
+1.021739130e+04,-8.519538116e+01,
+1.026086957e+04,-8.158803558e+01,
+1.030434783e+04,-7.975393677e+01,
+1.034782609e+04,-8.049708557e+01,
+1.039130435e+04,-8.527194214e+01,
+1.043478261e+04,-8.318513489e+01,
+1.047826087e+04,-8.250873566e+01,
+1.052173913e+04,-8.662561798e+01,
+1.056521739e+04,-7.979846191e+01,
+1.060869565e+04,-8.230053711e+01,
+1.065217391e+04,-8.270220947e+01,
+1.069565217e+04,-8.130634308e+01,
+1.073913043e+04,-8.291204834e+01,
+1.078260870e+04,-8.244387817e+01,
+1.082608696e+04,-8.610558319e+01,
+1.086956522e+04,-8.467454529e+01,
+1.091304348e+04,-7.723394775e+01,
+1.095652174e+04,-8.575076294e+01,
+1.100000000e+04,-8.107071686e+01,
+1.104347826e+04,-7.811763000e+01,
+1.108695652e+04,-7.678774261e+01,
+1.113043478e+04,-8.562574005e+01,
+1.117391304e+04,-8.135124207e+01,
+1.121739130e+04,-8.108819580e+01,
+1.126086957e+04,-8.683612823e+01,
+1.130434783e+04,-8.251973724e+01,
+1.134782609e+04,-8.381587219e+01,
+1.139130435e+04,-8.550346375e+01,
+1.143478261e+04,-8.261199951e+01,
+1.147826087e+04,-8.432876587e+01,
+1.152173913e+04,-7.762937927e+01,
+1.156521739e+04,-8.026129913e+01,
+1.160869565e+04,-8.345898438e+01,
+1.165217391e+04,-8.102869415e+01,
+1.169565217e+04,-8.415006256e+01,
+1.173913043e+04,-9.093521118e+01,
+1.178260870e+04,-8.217501068e+01,
+1.182608696e+04,-8.542543793e+01,
+1.186956522e+04,-7.773436737e+01,
+1.191304348e+04,-8.401450348e+01,
+1.195652174e+04,-8.745037079e+01,
+1.200000000e+04,-8.179874420e+01,
+1.204347826e+04,-8.172395325e+01,
+1.208695652e+04,-8.564607239e+01,
+1.213043478e+04,-8.288387299e+01,
+1.217391304e+04,-8.346217346e+01,
+1.221739130e+04,-7.849406433e+01,
+1.226086957e+04,-8.306616211e+01,
+1.230434783e+04,-9.047801971e+01,
+1.234782609e+04,-8.349320221e+01,
+1.239130435e+04,-8.051481628e+01,
+1.243478261e+04,-8.215905762e+01,
+1.247826087e+04,-8.403907776e+01,
+1.252173913e+04,-8.440290833e+01,
+1.256521739e+04,-8.383984375e+01,
+1.260869565e+04,-7.785838318e+01,
+1.265217391e+04,-8.180844116e+01,
+1.269565217e+04,-7.683238220e+01,
+1.273913043e+04,-8.281134033e+01,
