Machine Module,N9343C,CN06050179
+2.673913043e+04,-7.569808197e+01,
+2.695652174e+04,-7.991171265e+01,
+2.717391304e+04,-7.748553467e+01,
+2.739130435e+04,-7.622531128e+01,
+2.760869565e+04,-7.835103607e+01,
+2.782608696e+04,-7.805846405e+01,
+2.804347826e+04,-7.691934967e+01,
+2.826086957e+04,-7.700988007e+01,
+2.847826087e+04,-7.883896637e+01,
+2.869565217e+04,-7.827371216e+01,
+2.891304348e+04,-8.075701141e+01,
+2.913043478e+04,-7.887289429e+01,
+2.934782609e+04,-7.932208252e+01,
+2.956521739e+04,-7.608489990e+01,
+2.978260870e+04,-7.875838470e+01,
+3.000000000e+04,-7.712586212e+01,
+3.021739130e+04,-8.141957092e+01,
+3.043478261e+04,-7.714935303e+01,
+3.065217391e+04,-7.481357574e+01,
+3.086956522e+04,-7.562678528e+01,
+3.108695652e+04,-7.757634735e+01,
+3.130434783e+04,-8.016770935e+01,
+3.152173913e+04,-7.877282715e+01,
+3.173913043e+04,-7.754424286e+01,
+3.195652174e+04,-7.591835022e+01,
+3.217391304e+04,-7.591459656e+01,
+3.239130435e+04,-7.549681854e+01,
+3.260869565e+04,-8.211844635e+01,
+3.282608696e+04,-5.839405823e+01,
+3.304347826e+04,-7.715627289e+01,
+3.326086957e+04,-7.924832916e+01,
+3.347826087e+04,-7.738082123e+01,
+3.369565217e+04,-8.114399719e+01,
+3.391304348e+04,-7.816867828e+01,
+3.413043478e+04,-7.635195160e+01,
+3.434782609e+04,-7.454328918e+01,
+3.456521739e+04,-7.962532043e+01,
+3.478260870e+04,-7.770350647e+01,
+3.500000000e+04,-7.720127869e+01,
+3.521739130e+04,-7.632537842e+01,
+3.543478261e+04,-7.735758972e+01,
+3.565217391e+04,-7.825111389e+01,
+3.586956522e+04,-7.740564728e+01,
+3.608695652e+04,-7.580695343e+01,
+3.630434783e+04,-7.733554840e+01,
+3.652173913e+04,-7.442306519e+01,
+3.673913043e+04,-7.558215332e+01,
+3.695652174e+04,-7.500055695e+01,
+3.717391304e+04,-7.413092804e+01,
+3.739130435e+04,-7.550345612e+01,
+3.760869565e+04,-7.619155121e+01,
+3.782608696e+04,-7.669792938e+01,
+3.804347826e+04,-7.705300903e+01,
+3.826086957e+04,-7.569063568e+01,
+3.847826087e+04,-7.649238586e+01,
+3.869565217e+04,-7.417704010e+01,
+3.891304348e+04,-7.543806458e+01,
+3.913043478e+04,-7.891911316e+01,
+3.934782609e+04,-7.798675537e+01,
+3.956521739e+04,-7.386656952e+01,
+3.978260870e+04,-7.549383545e+01,
+4.000000000e+04,-7.511878204e+01,
+4.021739130e+04,-7.466795349e+01,
+4.043478261e+04,-7.545861053e+01,
+4.065217391e+04,-7.896369171e+01,
+4.086956522e+04,-7.497533417e+01,
+4.108695652e+04,-7.547809601e+01,
+4.130434783e+04,-7.441316223e+01,
+4.152173913e+04,-7.561779022e+01,
+4.173913043e+04,-7.827861786e+01,
+4.195652174e+04,-7.645114136e+01,
+4.217391304e+04,-7.747729492e+01,
+4.239130435e+04,-7.357598877e+01,
+4.260869565e+04,-7.767166138e+01,
+4.282608696e+04,-7.315939331e+01,
+4.304347826e+04,-7.534760284e+01,
+4.326086957e+04,-7.481381226e+01,
+4.347826087e+04,-7.694228363e+01,
+4.369565217e+04,-7.655208588e+01,
+4.391304348e+04,-7.906901550e+01,
+4.413043478e+04,-7.604967499e+01,
+4.434782609e+04,-7.452917480e+01,
+4.456521739e+04,-7.445281219e+01,
+4.478260870e+04,-7.773964691e+01,
+4.500000000e+04,-7.340850067e+01,
+4.521739130e+04,-7.550761414e+01,
+4.543478261e+04,-7.286262512e+01,
+4.565217391e+04,-7.309146881e+01,
+4.586956522e+04,-7.314948273e+01,
+4.608695652e+04,-7.452941895e+01,
+4.630434783e+04,-7.580111694e+01,
+4.652173913e+04,-7.683249664e+01,
+4.673913043e+04,-7.667385101e+01,
+4.695652174e+04,-7.453365326e+01,
+4.717391304e+04,-7.786708069e+01,
+4.739130435e+04,-7.448210907e+01,
+4.760869565e+04,-7.666159821e+01,
+4.782608696e+04,-7.320603180e+01,
+4.804347826e+04,-7.522529602e+01,
+4.826086957e+04,-7.222299194e+01,
+4.847826087e+04,-7.493270874e+01,
+4.869565217e+04,-7.240359497e+01,
+4.891304348e+04,-7.667810822e+01,
+4.913043478e+04,-7.528267670e+01,
+4.934782609e+04,-7.611829376e+01,
+4.956521739e+04,-7.723801422e+01,
+4.978260870e+04,-7.489071655e+01,
+5.000000000e+04,-7.587988281e+01,
+5.021739130e+04,-7.015850830e+01,
+5.043478261e+04,-7.388159943e+01,
+5.065217391e+04,-7.461414337e+01,
+5.086956522e+04,-7.538137817e+01,
+5.108695652e+04,-7.401177216e+01,
+5.130434783e+04,-7.283108521e+01,
+5.152173913e+04,-7.382465363e+01,
+5.173913043e+04,-7.640569305e+01,
+5.195652174e+04,-7.548121643e+01,
+5.217391304e+04,-8.057041168e+01,
+5.239130435e+04,-7.476459503e+01,
+5.260869565e+04,-7.745324707e+01,
+5.282608696e+04,-7.363748932e+01,
+5.304347826e+04,-7.256260681e+01,
+5.326086957e+04,-7.395022583e+01,
+5.347826087e+04,-7.689575958e+01,
+5.369565217e+04,-7.651313019e+01,
+5.391304348e+04,-7.590631866e+01,
+5.413043478e+04,-7.647879028e+01,
+5.434782609e+04,-7.233160400e+01,
+5.456521739e+04,-7.347769165e+01,
+5.478260870e+04,-7.554795074e+01,
+5.500000000e+04,-7.424056244e+01,
+5.521739130e+04,-7.242687988e+01,
+5.543478261e+04,-7.326919556e+01,
+5.565217391e+04,-7.730884552e+01,
+5.586956522e+04,-7.397760773e+01,
+5.608695652e+04,-7.466791534e+01,
+5.630434783e+04,-7.298908234e+01,
+5.652173913e+04,-7.255786133e+01,
+5.673913043e+04,-7.616039276e+01,
+5.695652174e+04,-7.270485687e+01,
+5.717391304e+04,-7.467726135e+01,
+5.739130435e+04,-7.089426422e+01,
+5.760869565e+04,-7.527095032e+01,
+5.782608696e+04,-7.383330536e+01,
+5.804347826e+04,-7.314440918e+01,
+5.826086957e+04,-7.442542267e+01,
+5.847826087e+04,-7.734235382e+01,
+5.869565217e+04,-7.209136200e+01,
+5.891304348e+04,-7.435794067e+01,
+5.913043478e+04,-7.331155396e+01,
+5.934782609e+04,-7.079190063e+01,
+5.956521739e+04,-7.346790314e+01,
+5.978260870e+04,-7.206276703e+01,
+6.000000000e+04,-7.422158051e+01,
+6.021739130e+04,-7.315312195e+01,
+6.043478261e+04,-7.674373627e+01,
+6.065217391e+04,-7.211386108e+01,
+6.086956522e+04,-7.744969940e+01,
+6.108695652e+04,-7.378736877e+01,
+6.130434783e+04,-7.741214752e+01,
+6.152173913e+04,-7.433557892e+01,
+6.173913043e+04,-7.149013519e+01,
+6.195652174e+04,-7.386072540e+01,
+6.217391304e+04,-7.484851074e+01,
+6.239130435e+04,-7.258670807e+01,
+6.260869565e+04,-7.399054718e+01,
+6.282608696e+04,-7.441441345e+01,
+6.304347826e+04,-7.547182465e+01,
+6.326086957e+04,-7.360045624e+01,
+6.347826087e+04,-7.230177307e+01,
+6.369565217e+04,-7.411901093e+01,
+6.391304348e+04,-7.066204071e+01,
+6.413043478e+04,-7.307770538e+01,
+6.434782609e+04,-7.337413788e+01,
+6.456521739e+04,-7.406616211e+01,
+6.478260870e+04,-7.261521149e+01,
+6.500000000e+04,-7.614301300e+01,
+6.521739130e+04,-7.143133545e+01,
+6.543478261e+04,-7.265707397e+01,
+6.565217391e+04,-7.083319855e+01,
+6.586956522e+04,-7.472608948e+01,
+6.608695652e+04,-7.260275269e+01,
+6.630434783e+04,-7.396545410e+01,
+6.652173913e+04,-7.468083954e+01,
+6.673913043e+04,-7.612358093e+01,
+6.695652174e+04,-7.288322449e+01,
+6.717391304e+04,-7.355657196e+01,
+6.739130435e+04,-7.256819916e+01,
+6.760869565e+04,-7.378800964e+01,
+6.782608696e+04,-7.317230225e+01,
+6.804347826e+04,-7.676741028e+01,
+6.826086957e+04,-7.591312408e+01,
+6.847826087e+04,-7.635027313e+01,
+6.869565217e+04,-7.534605408e+01,
+6.891304348e+04,-7.208464813e+01,
+6.913043478e+04,-7.123907471e+01,
+6.934782609e+04,-7.402040100e+01,
+6.956521739e+04,-7.397458649e+01,
+6.978260870e+04,-7.302941132e+01,
+7.000000000e+04,-7.395433044e+01,
+7.021739130e+04,-7.261347198e+01,
+7.043478261e+04,-7.347687531e+01,
+7.065217391e+04,-7.223113251e+01,
+7.086956522e+04,-7.200122070e+01,
+7.108695652e+04,-6.990036774e+01,
+7.130434783e+04,-7.194779205e+01,
+7.152173913e+04,-7.189584351e+01,
+7.173913043e+04,-7.265740967e+01,
+7.195652174e+04,-7.057228088e+01,
+7.217391304e+04,-7.413456726e+01,
+7.239130435e+04,-7.268260956e+01,
+7.260869565e+04,-7.237168884e+01,
+7.282608696e+04,-7.233699799e+01,
+7.304347826e+04,-7.002927399e+01,
+7.326086957e+04,-7.436092377e+01,
+7.347826087e+04,-7.477484894e+01,
+7.369565217e+04,-7.049263000e+01,
+7.391304348e+04,-7.531025696e+01,
+7.413043478e+04,-7.047214508e+01,
+7.434782609e+04,-7.215142059e+01,
+7.456521739e+04,-7.124523163e+01,
+7.478260870e+04,-7.118943787e+01,
+7.500000000e+04,-7.333108521e+01,
+7.521739130e+04,-7.255139160e+01,
+7.543478261e+04,-7.422796631e+01,
+7.565217391e+04,-7.059917450e+01,
+7.586956522e+04,-7.104409790e+01,
+7.608695652e+04,-7.078415680e+01,
+7.630434783e+04,-7.561755371e+01,
+7.652173913e+04,-7.306299591e+01,
+7.673913043e+04,-7.207074738e+01,
+7.695652174e+04,-7.271199799e+01,
+7.717391304e+04,-7.246875763e+01,
+7.739130435e+04,-7.243598938e+01,
+7.760869565e+04,-7.238259125e+01,
+7.782608696e+04,-7.103742218e+01,
+7.804347826e+04,-7.355805206e+01,
+7.826086957e+04,-7.532144165e+01,
+7.847826087e+04,-7.210707855e+01,
+7.869565217e+04,-7.534834290e+01,
+7.891304348e+04,-7.011199188e+01,
+7.913043478e+04,-7.270102692e+01,
+7.934782609e+04,-7.338127136e+01,
+7.956521739e+04,-7.433892059e+01,
+7.978260870e+04,-7.219882202e+01,
+8.000000000e+04,-7.486850739e+01,
+8.021739130e+04,-7.568534088e+01,
+8.043478261e+04,-7.343764496e+01,
+8.065217391e+04,-7.364008331e+01,
+8.086956522e+04,-7.085466766e+01,
+8.108695652e+04,-7.247173309e+01,
+8.130434783e+04,-7.083770752e+01,
+8.152173913e+04,-7.367282104e+01,
+8.173913043e+04,-7.547193146e+01,
+8.195652174e+04,-7.410279083e+01,
+8.217391304e+04,-7.254389954e+01,
+8.239130435e+04,-7.340877533e+01,
+8.260869565e+04,-7.028252411e+01,
+8.282608696e+04,-7.593682098e+01,
+8.304347826e+04,-7.453093719e+01,
+8.326086957e+04,-7.248647308e+01,
+8.347826087e+04,-7.243459320e+01,
+8.369565217e+04,-7.062621307e+01,
+8.391304348e+04,-7.181784821e+01,
+8.413043478e+04,-7.374732208e+01,
+8.434782609e+04,-7.044088745e+01,
+8.456521739e+04,-7.187392426e+01,
+8.478260870e+04,-7.416113281e+01,
+8.500000000e+04,-7.048800659e+01,
+8.521739130e+04,-6.945699310e+01,
+8.543478261e+04,-7.553122711e+01,
+8.565217391e+04,-6.965790558e+01,
+8.586956522e+04,-7.147380066e+01,
+8.608695652e+04,-7.349260712e+01,
+8.630434783e+04,-7.349017334e+01,
+8.652173913e+04,-6.978112793e+01,
+8.673913043e+04,-6.935652161e+01,
+8.695652174e+04,-6.951891327e+01,
+8.717391304e+04,-7.096754456e+01,
+8.739130435e+04,-7.228712463e+01,
+8.760869565e+04,-6.837839508e+01,
+8.782608696e+04,-7.372382355e+01,
+8.804347826e+04,-7.175954437e+01,
+8.826086957e+04,-7.100750732e+01,
+8.847826087e+04,-7.192533875e+01,
+8.869565217e+04,-7.199427795e+01,
+8.891304348e+04,-7.249960327e+01,
+8.913043478e+04,-7.136309814e+01,
+8.934782609e+04,-7.581340790e+01,
+8.956521739e+04,-7.057855225e+01,
+8.978260870e+04,-7.077738190e+01,
+9.000000000e+04,-7.086856842e+01,
+9.021739130e+04,-7.492967224e+01,
+9.043478261e+04,-6.960882568e+01,
+9.065217391e+04,-7.089698792e+01,
+9.086956522e+04,-7.130777740e+01,
+9.108695652e+04,-6.994988251e+01,
+9.130434783e+04,-7.313323212e+01,
+9.152173913e+04,-7.531467438e+01,
+9.173913043e+04,-6.786163330e+01,
+9.195652174e+04,-7.308372498e+01,
+9.217391304e+04,-6.951048279e+01,
+9.239130435e+04,-6.957350159e+01,
+9.260869565e+04,-7.456873322e+01,
+9.282608696e+04,-7.344512177e+01,
+9.304347826e+04,-7.113116455e+01,
+9.326086957e+04,-7.224565125e+01,
+9.347826087e+04,-7.330181885e+01,
+9.369565217e+04,-7.247061920e+01,
+9.391304348e+04,-7.181484222e+01,
+9.413043478e+04,-7.677860260e+01,
+9.434782609e+04,-7.207897186e+01,
+9.456521739e+04,-7.110806274e+01,
+9.478260870e+04,-7.020436096e+01,
+9.500000000e+04,-6.986090088e+01,
+9.521739130e+04,-7.011267090e+01,
+9.543478261e+04,-7.671759033e+01,
+9.565217391e+04,-7.217579651e+01,
+9.586956522e+04,-7.305993652e+01,
+9.608695652e+04,-7.447963715e+01,
+9.630434783e+04,-7.261241150e+01,
+9.652173913e+04,-7.188141632e+01,
+9.673913043e+04,-7.164809418e+01,
+9.695652174e+04,-6.860473633e+01,
+9.717391304e+04,-7.279853058e+01,
+9.739130435e+04,-6.978343964e+01,
+9.760869565e+04,-7.211456299e+01,
+9.782608696e+04,-6.953186798e+01,
+9.804347826e+04,-6.967797089e+01,
+9.826086957e+04,-7.248002625e+01,
+9.847826087e+04,-6.870898438e+01,
+9.869565217e+04,-6.823774719e+01,
+9.891304348e+04,-7.060598755e+01,
+9.913043478e+04,-7.198406219e+01,
+9.934782609e+04,-6.800626373e+01,
+9.956521739e+04,-6.928763580e+01,
+9.978260870e+04,-7.311479187e+01,
+1.000000000e+05,-6.965268707e+01,
