Machine Module,N9343C,CN06050179
+3.037166391e+07,-7.496080017e+01,
+3.037492500e+07,-7.403962708e+01,
+3.037818609e+07,-7.411157990e+01,
+3.038144717e+07,-7.413171387e+01,
+3.038470826e+07,-7.300138092e+01,
+3.038796935e+07,-7.151728058e+01,
+3.039123043e+07,-7.289790344e+01,
+3.039449152e+07,-7.529843903e+01,
+3.039775261e+07,-7.270489502e+01,
+3.040101370e+07,-7.297830200e+01,
+3.040427478e+07,-7.264281464e+01,
+3.040753587e+07,-7.431636810e+01,
+3.041079696e+07,-7.220892334e+01,
+3.041405804e+07,-7.298347473e+01,
+3.041731913e+07,-7.233184052e+01,
+3.042058022e+07,-7.212127686e+01,
+3.042384130e+07,-7.084008789e+01,
+3.042710239e+07,-7.412252045e+01,
+3.043036348e+07,-7.406326294e+01,
+3.043362457e+07,-7.086345673e+01,
+3.043688565e+07,-7.277025604e+01,
+3.044014674e+07,-7.301765442e+01,
+3.044340783e+07,-7.154239655e+01,
+3.044666891e+07,-7.142147064e+01,
+3.044993000e+07,-7.289981842e+01,
+3.045319109e+07,-7.242146301e+01,
+3.045645217e+07,-7.228633881e+01,
+3.045971326e+07,-7.254066467e+01,
+3.046297435e+07,-7.177752686e+01,
+3.046623543e+07,-7.316566467e+01,
+3.046949652e+07,-7.233766937e+01,
+3.047275761e+07,-7.093814850e+01,
+3.047601870e+07,-7.085923004e+01,
+3.047927978e+07,-7.201963806e+01,
+3.048254087e+07,-7.236830139e+01,
+3.048580196e+07,-7.111441040e+01,
+3.048906304e+07,-7.185388184e+01,
+3.049232413e+07,-7.139244080e+01,
+3.049558522e+07,-7.139340210e+01,
+3.049884630e+07,-7.136308289e+01,
+3.050210739e+07,-7.236956787e+01,
+3.050536848e+07,-7.164585876e+01,
+3.050862957e+07,-6.993509674e+01,
+3.051189065e+07,-7.052013397e+01,
+3.051515174e+07,-7.105506897e+01,
+3.051841283e+07,-7.119544220e+01,
+3.052167391e+07,-7.080000305e+01,
+3.052493500e+07,-7.175729370e+01,
+3.052819609e+07,-7.357002258e+01,
+3.053145717e+07,-7.209901428e+01,
+3.053471826e+07,-7.075675201e+01,
+3.053797935e+07,-7.138816833e+01,
+3.054124043e+07,-7.055013275e+01,
+3.054450152e+07,-7.152404785e+01,
+3.054776261e+07,-7.124816132e+01,
+3.055102370e+07,-7.172733307e+01,
+3.055428478e+07,-7.068616486e+01,
+3.055754587e+07,-7.080709839e+01,
+3.056080696e+07,-7.182656097e+01,
+3.056406804e+07,-6.904191589e+01,
+3.056732913e+07,-7.095550537e+01,
+3.057059022e+07,-6.998928070e+01,
+3.057385130e+07,-6.991826630e+01,
