Machine Module,N9343C,CN06050179
+3.074342783e+07,-6.780683899e+01,
+3.074668891e+07,-6.750107574e+01,
+3.074995000e+07,-6.794503784e+01,
+3.075321109e+07,-6.805062103e+01,
+3.075647217e+07,-6.926622009e+01,
+3.075973326e+07,-6.775135803e+01,
+3.076299435e+07,-6.797808075e+01,
+3.076625543e+07,-6.681339264e+01,
+3.076951652e+07,-6.776018524e+01,
+3.077277761e+07,-6.811477661e+01,
+3.077603870e+07,-6.794802094e+01,
+3.077929978e+07,-6.907537842e+01,
+3.078256087e+07,-6.653690338e+01,
+3.078582196e+07,-6.829948425e+01,
+3.078908304e+07,-6.919168854e+01,
+3.079234413e+07,-6.739949799e+01,
+3.079560522e+07,-6.704196930e+01,
+3.079886630e+07,-6.850972748e+01,
+3.080212739e+07,-6.895539856e+01,
+3.080538848e+07,-6.765381622e+01,
+3.080864957e+07,-6.759848022e+01,
+3.081191065e+07,-6.722425079e+01,
+3.081517174e+07,-6.774959564e+01,
+3.081843283e+07,-6.705321503e+01,
+3.082169391e+07,-6.847751617e+01,
+3.082495500e+07,-6.779178619e+01,
+3.082821609e+07,-6.875893402e+01,
+3.083147717e+07,-6.799628448e+01,
+3.083473826e+07,-6.740993500e+01,
+3.083799935e+07,-6.582083130e+01,
+3.084126043e+07,-6.791839600e+01,
+3.084452152e+07,-6.767178345e+01,
+3.084778261e+07,-6.752328491e+01,
+3.085104370e+07,-6.850827026e+01,
+3.085430478e+07,-6.850473022e+01,
+3.085756587e+07,-6.901665497e+01,
+3.086082696e+07,-6.881711578e+01,
+3.086408804e+07,-6.801051331e+01,
+3.086734913e+07,-6.912531281e+01,
+3.087061022e+07,-6.632321167e+01,
+3.087387130e+07,-6.653749084e+01,
+3.087713239e+07,-6.787012482e+01,
+3.088039348e+07,-6.774059296e+01,
+3.088365457e+07,-6.849345398e+01,
+3.088691565e+07,-6.812425995e+01,
+3.089017674e+07,-6.733122253e+01,
+3.089343783e+07,-6.869337463e+01,
+3.089669891e+07,-6.659793854e+01,
+3.089996000e+07,-6.806428528e+01,
+3.090322109e+07,-6.630123901e+01,
+3.090648217e+07,-6.841401672e+01,
+3.090974326e+07,-6.693899536e+01,
+3.091300435e+07,-6.894852448e+01,
+3.091626543e+07,-6.722355652e+01,
+3.091952652e+07,-6.715835571e+01,
+3.092278761e+07,-6.771439362e+01,
+3.092604870e+07,-6.773995209e+01,
