0.0096303,0.0097296,0.0095285,0.0091602,0.0087636,0.0081304,0.0075082,0.0071077,0.0067116,0.0062122,0.005729,0.0057934,0.0051552,0.0050253,0.0045353,0.0047832,0.0043556,0.0042585,0.0041094,0.0042073,0.0042024,0.0037873,0.0030102,0.0033558,0.0035552
0.0098877,0.010038,0.010006,0.0099765,0.010064,0.0099753,0.0098405,0.0099688,0.0099661,0.0098831,0.0097708,0.0096227,0.0092358,0.0089469,0.0090543,0.0086837,0.008192,0.0080619,0.0073783,0.0072203,0.0071709,0.005665,0.0045766,0.0034845,0.0029475
0.0081517,0.0085404,0.010051,0.011351,0.012196,0.012267,0.012136,0.011655,0.011578,0.010856,0.0103,0.010002,0.0094221,0.0091502,0.008725,0.0087137,0.0083808,0.0078995,0.008222,0.0080949,0.0072536,0.0068912,0.0071318,0.0063313,0.0065975
0.0045042,0.0042981,0.0042769,0.0043903,0.0044591,0.00494,0.006391,0.0072367,0.0083789,0.0093065,0.0099608,0.010226,0.010589,0.010577,0.010253,0.0098925,0.0098663,0.0095573,0.0094562,0.0088198,0.0088994,0.0071698,0.0057964,0.004796,0.004168
