0.38261,0.37099,0.34742,0.29968,0.25153,0.2076,0.17575,0.14936,0.13027,0.10802,0.091071,0.092991,0.074382,0.069444,0.053709,0.059747,0.050515,0.046716,0.046427,0.045933,0.047103,0.03737,0.023344,0.029447,0.032678
0.46859,0.45943,0.5032,0.53279,0.54202,0.54924,0.53503,0.51293,0.4827,0.42064,0.40298,0.36778,0.32902,0.28697,0.28152,0.2449,0.21613,0.1989,0.17214,0.15196,0.15432,0.088129,0.055666,0.031818,0.022253
0.87275,0.85753,0.78452,0.66025,0.57391,0.47738,0.3821,0.33425,0.31522,0.24842,0.23024,0.20205,0.17877,0.16267,0.14849,0.14396,0.12604,0.11569,0.1281,0.12241,0.096745,0.084511,0.088938,0.071901,0.079199
0.95186,0.95543,0.95723,0.95311,0.95125,0.93999,0.89475,0.85934,0.79211,0.73158,0.65894,0.58029,0.52744,0.47081,0.41674,0.36561,0.33905,0.30962,0.27373,0.23256,0.23582,0.13971,0.083844,0.053717,0.041208
