0.0041322,0.004386,0.013514,0.004386,0.0037879,0.0043478,0.011278,0.004902,0.021739,0.011628,0.003876,0.0040984,0.0042735,0.0047619,0.012821,0.013274,0.0046296,0.0045455,0.012295,0.0040984,0.013889,0.013274,0.0044643,0.014286,0.0037879,0.0039063,0.9375,0.88843,0.91518,0.88077,0.90708,0.875,0.91102,0.87838,0.88426,0.89113,0.86111,0.88846,0.86111,0.87607,0.87745,0.93119,0.92544,0.87815,0.85398,0.91322,0.82917,0.88938,0.91038,0.79703,0.89316,0.90171
0.070248,0.039474,0.1036,0.11842,0.17803,0.17826,0.24436,0.34804,0.24783,0.42248,0.36047,0.35656,0.44872,0.42381,0.42308,0.32301,0.19907,0.28636,0.2582,0.20082,0.18056,0.12832,0.12054,0.1381,0.11742,0.14453,0.029167,0.03719,0.084821,0.10385,0.12832,0.21371,0.2839,0.22072,0.43981,0.33468,0.37698,0.36538,0.43254,0.32051,0.40686,0.34404,0.3114,0.15546,0.21681,0.11983,0.12917,0.09292,0.15566,0.084158,0.18376,0.17521
0.0058824,0.0058824,0.0054348,0.0054348,0.0065789,0.017857,0.0052083,0.0054348,0.00625,0.0059524,0.0071429,0.0060976,0.005618,0.0054348,0.023438,0.005102,0.0053191,0.0054348,0.0056818,0.035211,0.0063291,0.0060976,0.0056818,0.005814,0.0072464,0.0057471,0.88462,0.93529,0.90116,0.93038,0.90625,0.90341,0.86471,0.86782,0.89375,0.88514,0.88194,0.93229,0.9026,0.94944,0.91848,0.90686,0.95395,0.89683,0.91327,0.88824,0.8908,0.91791,0.95833,0.92073,0.92697,0.98193
0.028226,0.042308,0.073077,0.17373,0.16917,0.20357,0.276,0.35985,0.36928,0.42391,0.42908,0.468,0.42437,0.41667,0.45302,0.40672,0.372,0.32197,0.16906,0.12132,0.11538,0.097122,0.092593,0.029801,0.11567,0.082031,0.021552,0.10547,0.10839,0.12109,0.1526,0.17407,0.27574,0.28102,0.44932,0.43289,0.50368,0.5041,0.51103,0.54878,0.35357,0.42913,0.29795,0.25159,0.14231,0.14344,0.12222,0.084906,0.048077,0.052817,0.12406,0.059859
