0.06
-0.004
0.012
-0.06
0.084
0.044
0.036
-0.1
0.004
-0.052
-0.06
-0.02
0.132
-0.124
-0.18
0.092
0.1
-0.252
-0.084
0.004
-0.14
-0.196
-0.084
-0.06
-0.172
-0.204
-0.124
0.18
-0.052
-0.06
-0.028
-0.124
-0.276
-0.004
-0.004
-0.028
-0.076
0.084
-0.068
-0.052
0.164
0.148
-0.14
-0.06
0.156
-0.012
-0.1
-0.052
0.204
0.012
0.108
0.076
0.02
-0.1
0.084
0.044
0.012
0.092
0.188
-0.108
-0.044
0.196
0.204
-0.108
0.004
0.172
0.06
-0.004
0.012
0.196
0.044
0.028
-0.028
0.084
-0.012
0.148
0.068
0.02
-0.076
0.068
0.028
0.052
0.06
0.172
-0.124
-0.1
0.108
0.172
-0.116
0.02
-0.1
-0.068
0.028
-0.004
0.068
0.028
-0.228
-0.196
0.22
-0.044
-0.204
-0.036
0.124
-0.172
0.004
0.052
-0.02
-0.116
0.052
-0.068
-0.06
-0.108
0.004
-0.044
0.004
-0.068
0.028
-0.092
-0.092
0.012
-0.02
-0.124
-0.116
0.02
-0.124
-0.1
-0.084
0.036
-0.116
-0.004
-0.028
0.02
-0.06
0.02
-0.1
-0.052
-0.004
0.124
-0.068
0.004
0.148
0.116
-0.092
-0.044
0.18
0.036
0.028
0.012
0.164
-0.02
0.076
0.06
0.028
-0.02
0.196
-0.02
-0.1
0.172
0.284
-0.044
0.036
0.172
0.132
-0.004
0.052
0.212
0.132
0.084
0.044
0.156
0.06
0.116
0.02
0.076
0.02
0.196
0.004
-0.068
0.012
0.22
-0.028
-0.028
0.012
0.124
0.052
0.092
-0.108
0.004
-0.068
-0.036
0.06
0.108
-0.148
-0.1
0.156
-0.02
-0.124
-0.06
-0.012
-0.196
-0.14
-0.108
-0.02
-0.132
-0.036
-0.06
0.004
-0.116
0.004
-0.044
-0.052
-0.14
0.012
-0.06
-0.052
-0.084
0.02
-0.044
-0.044
0.084
0.004
-0.132
-0.132
0.188
0.036
0.06
-0.02
-0.012
-0.076
0.196
0.028
-0.052
0.036
0.196
0.012
0.06
0.26
0.212
0.148
0.124
0.172
0.132
0.124
0.036
0.14
0.108
0.22
0.044
0.02
0.1
0.292
-0.02
0.004
0.052
0.148
-0.044
0.028
0.164
0.188
-0.092
-0.044
0.212
0.204
-0.084
0.012
0.092
0.02
-0.012
0.004
-0.036
-0.084
0.076
-0.06
0.076
0.004
-0.076
-0.108
0.036
-0.156
-0.092
-0.012
-0.18
-0.3
0.1
0.02
-0.172
-0.188
0.036
-0.132
-0.1
-0.06
-0.028
-0.172
-0.052
-0.116
-0.156
-0.124
-0.028
-0.132
-0.244
-0.028
-0.052
-0.236
-0.26
0.004
-0.044
0.044
-0.076
-0.036
